min_df;max_df;max_features;Accuracy
0,032327586;0,827911918;1085;0,86
0,048653094;0,942192274;701;0,86
0,052371004;0,649101834;743;0,86
0,049562726;0,788672569;841;0,86
0,046943708;0,911810935;830;0,86
0,053190264;0,716236572;870;0,86
0,03891965;0,768258107;1043;0,86
0,061988323;0,81805884;772;0,86
0,054371854;0,594499656;1117;0,86
0,061462183;0,890890633;772;0,86
0,044854981;0,942985822;860;0,86
0,050953121;0,728512395;923;0,86
0,052466201;0,786637832;710;0,86
0,046809236;0,769511322;774;0,86
0,055039595;0,806017135;555;0,86
0,063887317;0,668814019;939;0,86
0,056805497;0,999417693;816;0,86
0,053199439;0,971296955;934;0,86
0,054562921;0,858745721;843;0,86
0,049929018;0,922550268;729;0,86
0,049280818;0,633901484;682;0,86
0,052497722;0,884260633;829;0,86
0,048299029;0,983321674;881;0,86
0,052908175;0,798213994;934;0,86
0,057162348;0,952186988;735;0,86
0,057162348;0,927740487;735;0,86
0,054512745;0,76875613;812;0,86
0,048890862;0,758190334;843;0,86
0,049906316;0,895094517;986;0,86
0,0522677;0,935077193;740;0,86
0,049894099;0,881903512;913;0,86
0,060386126;0,992155864;844;0,86
0,043659367;0,610220554;772;0,86
0,049880932;0,700060461;1396;0,86
0,0592939;0,701104509;1394;0,86
0,068650796;0,633206328;984;0,86
0,058872836;0,789822708;785;0,86
0,062229627;0,623646971;917;0,86
0,052764882;0,863346232;609;0,86
0,050492188;0,76485156;1117;0,86
0,058517938;0,642829611;586;0,86
0,060755373;0,606278952;754;0,86
0,032019125;0,710051308;1021;0,86
0,062445193;0,633206328;816;0,86
0,048944762;0,843102174;724;0,86
0,058679791;0,937080884;801;0,86
0,052506943;0,714433975;823;0,86
0,052130066;0,662007789;544;0,86
0,068121948;0,727375565;973;0,86
0,056980651;0,87004528;745;0,86
0,058597118;0,838405139;785;0,86
0,047338967;0,699718132;765;0,86
0,053218886;0,7624434;841;0,86
0,050223299;0,757227158;1037;0,86
0,058004523;0,850897628;768;0,86
0,052970665;0,890843122;696;0,86
0,045538286;0,831668358;813;0,86
0,051303911;0,903869196;656;0,86
0,052985432;0,976738934;581;0,86
0,045379813;0,808435152;834;0,86
0,055572809;0,716950982;747;0,86
0,055187321;0,864730538;804;0,86
0,049296678;0,991331549;833;0,86
0,054432584;0,904773252;653;0,86
0,05491816;0,866730976;653;0,86
0,04802033;0,834215205;775;0,86
0,062276889;0,662942405;880;0,86
0,056000558;0,976356103;750;0,86
0,055866189;0,567143562;1152;0,86
0,049631854;0,961308569;867;0,86
0,052401643;0,900359163;628;0,86
0,054640587;0,7624434;864;0,86
0,052154519;0,810049794;833;0,86
0,034755425;0,946020278;1006;0,86
0,054582365;0,687855795;649;0,86
0,043437739;0,707906144;857;0,86
0,045187427;0,859274702;648;0,86
0,055055004;0,921709732;697;0,86
0,049558861;0,818345704;821;0,86
0,057209862;0,693799539;907;0,86
0,050405128;0,905737259;738;0,86
0,0562897;0,978935613;697;0,86
0,060569281;0,995857226;677;0,86
0,042546747;0,692820343;550;0,86
0,050845547;0,909585853;764;0,86
0,051050018;0,840725385;722;0,86
0,043791575;0,864383347;1287;0,86
0,058904708;0,876864265;597;0,86
0,047004333;0,744797278;774;0,86
0,044063878;0,877886447;1238;0,86
0,032307063;0,903869196;884;0,86
0,065949754;0,786505464;722;0,86
0,051059106;0,840695047;722;0,86
0,054784938;0,679653303;909;0,86
0,053981789;0,762366895;821;0,86
0,049870579;0,640689446;896;0,86
0,046320988;0,78018007;1115;0,86
0,054306562;0,837346658;752;0,86
0,046685363;0,98340167;773;0,86
0,049210213;0,920435674;953;0,86
0,045134872;0,732751115;962;0,86
0,04906141;0,83496832;799;0,86
0,052497722;0,836555484;725;0,86
0,051393194;0,844687922;774;0,86
0,052429679;0,852010364;784;0,86
0,054601736;0,78246185;681;0,86
0,04990644;0,762848723;863;0,86
0,052135481;0,702478009;949;0,86
0,056791839;0,847057027;864;0,86
0,052440697;0,876859212;814;0,86
0,04976683;0,719331736;786;0,86
0,058540714;0,91244752;729;0,86
0,052078874;0,892340766;956;0,86
0,050144631;0,867930798;703;0,86
0,057384269;0,877890107;629;0,86
0,043671749;0,750870999;959;0,86
0,052729208;0,73655156;808;0,86
0,049373058;0,886454278;814;0,86
0,050356292;0,822578205;713;0,86
0,051846699;0,71648949;936;0,86
0,049845705;0,859707977;814;0,86
0,051958112;0,818407902;947;0,86
0,052452591;0,882415941;725;0,86
0,052776932;0,798838041;956;0,86
0,0600298;0,818680122;773;0,86
0,051693349;0,67095015;1042;0,86
0,059936404;0,758553468;1360;0,86
0,050804775;0,83631581;800;0,86
0,063887317;0,666689067;694;0,86
0,052385729;0,720964338;641;0,86
0,045725583;0,971933229;773;0,86
0,052371004;0,827331758;831;0,86
0,057428161;0,666575165;847;0,86
0,055327378;0,741275586;874;0,86
0,050463486;0,830563661;898;0,86
0,042105959;0,657221249;785;0,86
0,052497722;0,971907335;687;0,86
0,04049444;0,696054607;882;0,86
0,048663043;0,941705716;736;0,86
0,058517039;0,889909904;757;0,86
0,050560586;0,927873892;888;0,86
0,052318246;0,760453773;574;0,86
0,046158391;0,98384595;773;0,86
0,051770022;0,964605763;786;0,86
0,051640759;0,911630903;786;0,86
0,058614293;0,87709618;672;0,86
0,056651964;0,880429256;599;0,86
0,060708891;0,938077227;599;0,86
0,05542388;0,877328732;749;0,86
0,047843978;0,65041534;812;0,86
0,015297419;0,660402067;1111;0,86
0,058872836;0,786644683;1120;0,86
0,050423184;0,582420458;1079;0,86
0,058747706;0,78643895;923;0,86
0,041427263;0,644499852;1018;0,86
0,058904708;0,834187503;1122;0,86
0,058904708;0,963741908;979;0,86
0,059055783;0,854708503;953;0,86
0,059239852;0,933188115;902;0,86
0,051831028;0,95119437;705;0,86
0,048760389;0,944119561;789;0,86
0,05936652;0,678374349;838;0,86
0,059122733;0,88518527;900;0,86
0,054367516;0,887840773;680;0,86
0,049331139;0,717959578;886;0,86
0,058584314;0,871281283;937;0,86
0,054601545;0,69990404;1220;0,86
0,059118836;0,855798383;973;0,86
0,058632088;0,958188081;1034;0,86
0,054913659;0,91442781;680;0,86
0,058918396;0,798072544;999;0,86
0,05858448;0,890651837;956;0,86
0,058692373;0,88509722;1067;0,86
0,006473086;0,883206086;1057;0,86
0,060755373;0,97212311;1209;0,86
0,061367095;0,901439493;873;0,86
0,053431418;0,912748296;695;0,86
0,047847875;0,784156071;1143;0,86
0,047847875;0,784156071;1143;0,86
0,053842194;0,942192274;591;0,86
0,061202081;0,78749846;899;0,86
0,060755373;0,943774513;1043;0,86
0,061202081;0,808985129;899;0,86
0,060926323;0,877886447;895;0,86
0,053456661;0,882201975;695;0,86
0,037133968;0,985122548;1049;0,86
0,045072655;0,859133977;645;0,86
0,053449192;0,866545722;695;0,86
0,060926323;0,851952832;1351;0,86
0,059420975;0,834531755;834;0,86
0,060755373;0,949772028;949;0,86
0,060745421;0,839502312;1158;0,86
0,047338967;0,936703829;1351;0,86
0,050262776;0,786644683;720;0,86
0,056107119;0,594499656;797;0,86
0,047224569;0,877340323;1056;0,86
0,049469322;0,8351344;1043;0,86
0,049069881;0,636649349;899;0,86
0,05294792;0,742530217;770;0,86
0,054601736;0,967211558;761;0,86
0,054610078;0,788737834;780;0,86
0,047590379;0,825971861;1176;0,86
0,060954562;0,837606448;912;0,86
0,060755373;0,821652045;909;0,86
0,059635668;0,76778072;712;0,86
0,058435695;0,632020813;677;0,86
0,05246042;0,768224016;700;0,86
0,064942965;0,909120446;630;0,86
0,060755373;0,842589162;904;0,86
0,061025576;0,819886464;1054;0,86
0,053557785;0,69673625;677;0,86
0,046054119;0,89873055;1238;0,86
0,05316405;0,888691544;569;0,86
0,049331139;0,818188922;993;0,86
0,04654264;0,729932586;975;0,86
0,059545827;0,888691544;779;0,86
0,052608209;0,846136879;793;0,86
0,06090674;0,870525524;947;0,86
0,055256565;0,789971907;714;0,86
0,056918259;0,739521109;786;0,86
0,052163369;0,907286311;967;0,86
0,045675341;0,811671072;913;0,86
0,052204289;0,969685674;715;0,86
0,052274174;0,931597954;963;0,86
0,049388108;0,952969528;1132;0,86
0,055124218;0,832198349;689;0,86
0,051215112;0,837414493;718;0,86
0,054018854;0,721284957;705;0,86
0,050025213;0,905967888;720;0,86
0,052148708;0,888759271;967;0,86
0,0533747;0,721049819;828;0,86
0,059490059;0,750706979;922;0,86
0,047568498;0,799656538;937;0,86
0,052436611;0,880638207;671;0,86
0,048918378;0,918748172;757;0,86
0,052432485;0,835059279;715;0,86
0,052226853;0,977325963;756;0,86
0,060774517;0,890723403;863;0,86
0,044866954;0,751061227;1327;0,86
0,061436706;0,691851146;878;0,86
0,061436706;0,700060461;953;0,86
0,056495873;0,69097255;907;0,86
0,052244409;0,800561918;830;0,86
0,052656157;0,877890107;691;0,86
0,057034852;0,703987432;1231;0,86
0,050894802;0,837727836;756;0,86
0,061899729;0,837636049;663;0,86
0,058718684;0,724518407;816;0,86
0,052192533;0,954375901;830;0,86
0,053042387;0,847384879;677;0,86
0,052238019;0,909979114;830;0,86
0,049816566;0,746808138;893;0,86
0,051770022;0,8643476;691;0,86
0,050411755;0,703883228;903;0,86
0,049331139;0,871947419;734;0,86
0,048846826;0,887421196;1162;0,86
0,05155512;0,808985129;899;0,86
0,054458243;0,877600443;894;0,86
0,05155512;0,784924348;899;0,86
0,048846826;0,802771205;1162;0,86
0,053690401;0,973994404;685;0,86
0,048846826;0,843593821;1060;0,86
0,059124582;0,761437842;694;0,86
0,05808859;0,648861161;694;0,86
0,052156868;0,649312661;712;0,86
0,051539457;0,879796816;535;0,86
0,06743828;0,962062622;501;0,86
0,053685389;0,847214256;784;0,86
0,04871731;0,804364731;1137;0,86
0,048680105;0,876057327;1084;0,86
0,054511775;0,677324289;917;0,86
0,052122337;0,913036194;797;0,86
0,053472642;0,826883481;770;0,86
0,052680358;0,894031564;851;0,86
0,0519682;0,915693312;899;0,86
0,051191897;0,632042441;937;0,86
0,049283155;0,808774844;1310;0,86
0,051023199;0,958188081;762;0,86
0,054601736;0,856161542;894;0,86
0,052396389;0,946370933;864;0,86
0,054661542;0,890430173;847;0,86
0,053745629;0,950641401;784;0,86
0,006473086;0,611128005;1057;0,86
0,028816067;0,785585788;1341;0,86
0,030553722;0,747576663;1376;0,86
0,050423184;0,847956341;868;0,86
0,043771077;0,847255824;825;0,86
0,064942965;0,954375901;609;0,86
0,050737236;0,72195167;953;0,86
0,051535972;0,700259722;823;0,86
0,056837364;0,685862162;617;0,86
0,046809236;0,761868378;869;0,86
0,05390379;0,891970858;759;0,86
0,043671749;0,888691544;825;0,86
0,053086297;0,754460948;581;0,86
0,052995323;0,648861161;870;0,86
0,04803686;0,831021276;784;0,86
0,055492987;0,907769808;748;0,86
0,052506943;0,988494146;823;0,86
0,056768252;0,952552673;678;0,86
0,055430799;0,85401679;829;0,86
0,052776088;0,917973793;741;0,86
0,051785104;0,83631581;854;0,86
0,055315243;0,909837213;774;0,86
0,050178976;0,73872016;937;0,86
0,049193633;0,621546001;984;0,86
0,05287484;0,699718132;794;0,86
0,05471702;0,734623511;752;0,86
0,051000946;0,804035482;683;0,86
0,048670349;0,764446822;956;0,86
0,054511775;0,681657488;780;0,86
0,052579968;0,877890107;823;0,86
0,055143493;0,759112339;920;0,86
0,051979285;0,643319419;805;0,86
0,050932089;0,933722491;683;0,86
0,055144591;0,782105077;920;0,86
0,055854299;0,907934087;835;0,86
0,063747564;0,985771389;551;0,86
0,056107119;0,594499656;1117;0,86
0,053673649;0,904291427;606;0,86
0,054306562;0,701387758;801;0,86
0,05062465;0,828743484;722;0,86
0,04076961;0,657707049;972;0,86
0,059136179;0,947994508;674;0,86
0,052885903;0,758392663;710;0,86
0,053019595;0,765716079;710;0,86
0,051111743;0,721284957;814;0,86
0,052431122;0,889319967;619;0,86
0,050144631;0,907191829;856;0,86
0,063887317;0,856391574;704;0,86
0,028643889;0,888651868;1274;0,86
0,054582365;0,932485938;921;0,86
0,030553722;0,637051645;1376;0,86
0,052322874;0,792049996;750;0,86
0,050973353;0,796040538;889;0,86
0,057077913;0,786644683;739;0,86
0,060755373;0,640689446;728;0,86
0,050051443;0,787495083;841;0,86
0,042566206;0,705765719;965;0,86
0,050737236;0,936732447;724;0,86
0,049641848;0,857293716;781;0,86
0,04968717;0,877890107;824;0,86
0,053938207;0,832976502;799;0,86
0,054213045;0,816421377;799;0,86
0,049451457;0,91843445;873;0,86
0,05680689;0,831783222;861;0,86
0,050825376;0,961492492;761;0,86
0,046420051;0,95221908;1016;0,86
0,040763797;0,997270517;1151;0,86
0,050909482;0,983983573;867;0,86
0,051220518;0,648861161;843;0,86
0,050973353;0,817747133;872;0,86
0,049081622;0,703987432;935;0,86
0,049849942;0,781376144;772;0,86
0,051811347;0,985771389;618;0,86
0,051347608;0,855935064;741;0,86
0,047080402;0,805405759;876;0,86
0,046236498;0,951784052;823;0,86
0,047968451;0,792567548;956;0,86
0,054768804;0,913036194;833;0,86
0,061847003;0,922054565;715;0,86
0,053741193;0,699718132;990;0,86
0,054279928;0,689919385;1059;0,86
0,054991931;0,803774656;690;0,86
0,054049844;0,857506546;702;0,86
0,05444888;0,891593094;744;0,86
0,051985931;0,894591554;773;0,86
0,047338967;0,699718132;976;0,86
0,047811309;0,899177772;703;0,86
0,055579592;0,911625901;881;0,86
0,062850566;0,763299857;653;0,86
0,059544023;0,789826671;744;0,86
0,052619577;0,703987432;1231;0,86
0,052363009;0,704532357;1238;0,86
0,058829404;0,815853415;803;0,86
0,054657016;0,976343507;658;0,86
0,054590632;0,871970634;658;0,86
0,050059028;0,716236572;1099;0,86
0,047581907;0,738422626;988;0,86
0,040643746;0,786637832;710;0,86
0,054306562;0,701387758;898;0,86
0,038047994;0,867280124;710;0,86
0,038047994;0,880429256;710;0,86
0,058396745;0,897515073;723;0,86
0,054601545;0,78290184;885;0,86
0,052434429;0,871782149;840;0,86
0,051204108;0,713873716;715;0,86
0,062102355;0,938943067;677;0,86
0,041427263;0,915293739;821;0,86
0,06509574;0,998451478;1370;0,86
0,06509574;0,918005968;1337;0,86
0,031036276;0,667870491;1394;0,86
0,065094996;0,979550931;785;0,86
0,042896664;0,989403763;896;0,86
0,040028687;0,944517879;973;0,86
0,065094996;0,891431126;785;0,86
0,05155512;0,733030635;603;0,86
0,058736022;0,666689067;768;0,86
0,065094996;0,941414121;785;0,86
0,065700385;0,922744615;882;0,86
0,054267802;0,673252315;713;0,86
0,064017785;0,877859439;718;0,86
0,065297304;0,801258696;824;0,86
0,05188321;0,7624434;997;0,86
0,061828212;0,921709732;697;0,86
0,050144631;0,913036194;959;0,86
0,055835005;0,734292482;869;0,86
0,047444378;0,921095171;987;0,86
0,047831031;0,945820269;987;0,86
0,050144631;0,958188081;959;0,86
0,052506943;0,889551528;689;0,86
0,052176716;0,989403763;689;0,86
0,053956035;0,95647002;721;0,86
0,054104283;0,837460917;815;0,86
0,061367095;0,633206328;857;0,86
0,060755373;0,640689446;923;0,86
0,047315572;0,989403763;934;0,86
0,05336418;0,780940577;773;0,86
0,052506943;0,76291766;823;0,86
0,05195439;0,889787926;642;0,86
0,049428212;0,963912999;953;0,86
0,051728243;0,862602309;906;0,86
0,052065445;0,877890107;818;0,86
0,050469072;0,872061095;866;0,86
0,052028922;0,814393707;833;0,86
0,049078522;0,854566898;945;0,86
0,052606605;0,953845187;642;0,86
0,05491816;0,905894904;805;0,86
0,049331139;0,716236572;899;0,86
0,052497722;0,737375848;1017;0,86
0,041997544;0,793520487;925;0,86
0,047338967;0,699718132;882;0,86
0,050099616;0,903869196;935;0,86
0,042105959;0,763785323;1021;0,86
0,051968234;0,721389994;772;0,86
0,05195439;0,819066568;814;0,86
0,050093877;0,877890107;864;0,86
0,049331139;0,695112854;686;0,86
0,058517039;0,716221714;706;0,86
0,052318246;0,771469118;842;0,86
0,054601545;0,677395408;905;0,86
0,050469072;0,838656411;867;0,86
0,053375613;0,781296201;796;0,86
0,059851699;0,695508618;773;0,86
0,054511775;0,7624434;917;0,86
0,043146492;0,780940577;773;0,86
0,053981789;0,805435896;821;0,86
0,053981789;0,825971861;821;0,86
0,053654811;0,746821416;821;0,86
0,048879522;0,5943651;770;0,86
0,065575408;0,738999817;674;0,86
0,043671749;0,787404416;959;0,86
0,052593963;0,862339275;820;0,86
0,050611876;0,97533096;730;0,86
0,052288484;0,957826744;820;0,86
0,058174541;0,983983573;727;0,86
0,054950292;0,878836006;722;0,86
0,049737191;0,848841558;893;0,86
0,054905392;0,828752101;722;0,86
0,050759693;0,761053644;902;0,86
0,051979285;0,678700114;956;0,86
0,051260843;0,858956369;743;0,86
0,041997544;0,649175512;1115;0,86
0,053914682;0,856896428;723;0,86
0,053914682;0,878836006;723;0,86
0,047033882;0,898089305;1213;0,87
0,052497722;0,920435674;953;0,87
0,055037766;0,65041534;812;0,87
0,05471702;0,877890107;644;0,87
0,050240761;0,740681091;692;0,87
0,046736508;0,896984887;1249;0,87
0,055256565;0,830167418;821;0,87
0,058400216;0,850644208;851;0,87
0,052497722;0,834146467;953;0,87
0,059056145;0,919798201;753;0,87
0,054049844;0,954375901;744;0,87
0,054049844;0,925213327;744;0,87
0,042896664;0,714812626;1043;0,87
0,057261595;0,761579778;781;0,87
0,050737236;0,751061227;981;0,87
0,057615667;0,868418603;692;0,87
0,058572557;0,808317686;819;0,87
0,051979285;0,797788394;767;0,87
0,058653408;0,802824131;819;0,87
0,051979285;0,930450732;767;0,87
0,04990644;0,822645448;719;0,87
0,04990644;0,822645448;736;0,87
0,055281547;0,789133447;694;0,87
0,04990644;0,832198349;736;0,87
0,049331139;0,69782456;975;0,87
0,046445815;0,932120997;997;0,87
0,030437302;0,703015138;978;0,87
0,063779816;0,915483666;782;0,87
0,059490059;0,721284957;814;0,87
0,051065291;0,921113742;934;0,87
0,057261595;0,749203609;781;0,87
0,057261595;0,749203609;781;0,87
0,050144631;0,625040114;874;0,87
0,058652207;0,650969337;810;0,87
0,051770022;0,594499656;1054;0,87
0,04984954;0,930460041;797;0,87
0,050881907;0,745102385;847;0,87
0,050104118;0,888723736;906;0,87
0,053638029;0,877833392;881;0,87
0,054601736;0,907481686;846;0,87
0,046809236;0,786644683;956;0,87
0,058517938;0,642829611;898;0,87
0,051787168;0,843457813;836;0,87
0,050469072;0,981080749;726;0,87
0,058174541;0,665387369;934;0,87
0,058517938;0,642829611;1204;0,87
0,055315243;0,877068264;754;0,87
0,052476127;0,897926911;850;0,87
0,052264848;0,777880292;788;0,87
0,050469072;0,835059279;726;0,87
0,051594011;0,856151015;836;0,87
0,052476127;0,977496729;850;0,87
0,063887317;0,666689067;677;0,87
0,042896664;0,989403763;1043;0,87
0,045583806;0,903869196;949;0,87
0,047140478;0,785625871;813;0,87
0,047140478;0,80802747;813;0,87
0,047140478;0,858506222;813;0,87
0,049768026;0,952986823;798;0,87
0,042896664;0,88509722;1043;0,87
0,051819187;0,88509722;822;0,87
0,052882675;0,963873519;889;0,87
0,050645637;0,943303711;813;0,87
0,050697533;0,930450732;708;0,87
0,055315243;0,888446073;723;0,87
0,055315243;0,837399122;723;0,87
0,047585417;0,806402995;957;0,87
0,060556448;0,611128005;735;0,87
0,052318246;0,935237377;842;0,87
0,052318246;0,891593094;842;0,87
0,054604622;0,903869196;1172;0,87
0,054604622;0,903869196;1035;0,87
0,054601545;0,93967559;1144;0,87
0,054458243;0,95221908;978;0,87
0,05471702;0,877890107;945;0,87
0,054582365;0,999728922;1310;0,87
0,054601736;0,937453553;1137;0,87
0,054601545;0,845005208;958;0,87
0,055055946;0,759112339;953;0,87
0,054432584;0,903869196;949;0,87
0,054601736;0,84798069;1137;0,87
0,055143493;0,759112339;1181;0,87
0,054601545;0,81264138;1012;0,87
0,054367516;0,931906226;1060;0,87
0,054610078;0,788737834;937;0,87
0,054458243;0,862815779;987;0,87
0,05086829;0,940741939;962;0,87
0,054601736;0,991331549;1137;0,87
0,054288278;0,89873055;1238;0,87
0,0548431;0,951784052;1037;0,87
0,054590632;0,808317686;963;0,87
0,054306562;0,829112145;971;0,87
0,055143493;0,759112339;987;0,87
0,054306562;0,995857226;1036;0,87
0,054432584;0,808288229;949;0,87
0,053747038;0,799656538;819;0,87
0,054367516;0,876063699;1060;0,87
0,054920603;0,899551181;1074;0,87
0,054913659;0,900256685;1366;0,87
0,054367516;0,931183105;1060;0,87
0,054528085;0,885397143;943;0,87
0,054913659;0,900256685;957;0,87
0,054538616;0,810049794;1152;0,87
0,054601736;0,836887584;1049;0,87
0,054768737;0,823308555;938;0,87
0,05477863;0,788737834;937;0,87
0,054661542;0,943303711;1018;0,87
0,054286605;0,977873106;1238;0,87
0,05477863;0,957826744;835;0,87
0,054590632;0,821058061;1012;0,87
0,054601545;0,894445802;1007;0,87
0,054355387;0,787404416;951;0,87
0,054344525;0,971039665;1007;0,87
0,054986113;0,862815779;987;0,87
0,054607167;0,957167394;955;0,87
0,046809236;0,769511322;770;0,87
0,051811347;0,940741939;902;0,87
0,054306562;0,947994508;793;0,87
0,051882661;0,885939858;902;0,87
0,051882661;0,888723736;902;0,87
0,05491816;0,882763213;793;0,87
0,052007702;0,891593094;902;0,87
0,053019595;0,986742266;747;0,87
0,053019595;0,822578205;747;0,87
0,052371004;0,83631581;772;0,87
0,052371004;0,851762642;772;0,87
0,052371004;0,927740487;772;0,87
0,052493492;0,927740487;772;0,87
0,046809236;0,928588403;799;0,87
0,046809236;0,97533096;799;0,87
0,053594133;0,769533309;911;0,87
0,046809236;0,894602288;799;0,87
0,052267866;0,956132479;772;0,87
0,052369823;0,892232338;772;0,87
0,052493492;0,964590153;772;0,87
0,052267866;0,942527961;772;0,87
